Student Name,Gender,Attendance,Feedback,Study Hours,Data Science Marks
Student857,M,0.5666666666666667,wish interact session data scienc cours,0.2857142857142857,0.3375
Student858,M,0.3333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.2857142857142857,0.2625
Student859,F,0.3333333333333333,much theori,0.7857142857142857,0.8125
Student860,M,0.6,much theori,0.0,0.025
Student861,M,0.5333333333333333,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,1.0,0.9375
Student862,M,0.5333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.42857142857142855,0.3875
Student863,M,0.03333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.35714285714285715,0.3375
Student864,F,0.03333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5,0.4375
Student865,M,0.9666666666666667,need practic session,0.9285714285714286,0.85
Student866,F,0.4,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,1.0,1.0
Student867,M,0.16666666666666666,find practic exercis data scienc help,1.0,0.9375
Student868,F,0.4666666666666667,interest topic,0.21428571428571427,0.1875
Student869,F,0.3333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.0,0.0
Student870,M,0.7666666666666667,need practic session,0.7857142857142857,0.775
Student871,M,0.9,data scienc lab session provid valuabl hand experi,0.14285714285714285,0.2
Student872,F,0.1,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.5714285714285714,0.575
Student873,M,0.6,wish interact session data scienc cours,0.6428571428571429,0.6375
Student874,M,0.9333333333333333,need practic session,0.42857142857142855,0.425
Student875,F,0.43333333333333335,need practic session,0.07142857142857142,0.1
Student876,M,0.5666666666666667,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,1.0,0.95
Student877,F,0.5333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,1.0,1.0
Student878,F,0.23333333333333334,appreci guest lectur industri profession data scienc cours,0.8571428571428571,0.775
Student879,M,0.4,data scienc cours content comprehens well structur,0.14285714285714285,0.225
Student880,M,0.7333333333333333,great cours,0.07142857142857142,0.075
Student881,M,0.9333333333333333,enjoy learn data scienc applic,1.0,0.875
Student882,F,0.4666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.21428571428571427,0.275
Student883,M,0.3333333333333333,need practic session,0.07142857142857142,0.125
Student884,F,0.5,poor cours overal much meat introduct subject could given one hour lesson,0.21428571428571427,0.225
Student885,M,0.5666666666666667,enjoy learn data scienc applic,0.7142857142857143,0.7375
Student886,F,0.36666666666666664,would like resourc self studi data scienc,0.9285714285714286,0.9125
Student887,M,0.7333333333333333,need practic session,0.9285714285714286,0.8625
Student888,M,0.36666666666666664,data scienc lab session provid valuabl hand experi,0.9285714285714286,0.9375
Student889,F,0.16666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.42857142857142855,0.375
Student890,M,0.7666666666666667,data scienc lab session provid valuabl hand experi,0.8571428571428571,0.75
Student891,F,1.0,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5,0.5125
Student892,M,0.16666666666666666,great cours,0.9285714285714286,0.8125
Student893,M,0.1,enjoy learn data scienc applic,0.6428571428571429,0.625
Student894,M,0.9333333333333333,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.8571428571428571,0.825
Student895,F,0.9666666666666667,would like resourc self studi data scienc,0.35714285714285715,0.4375
Student896,M,0.7666666666666667,wish interact session data scienc cours,0.9285714285714286,0.925
Student897,M,0.0,find practic exercis data scienc help,0.7142857142857143,0.675
Student898,M,0.8333333333333334,enjoy learn data scienc applic,0.5714285714285714,0.525
Student899,M,0.5333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.35714285714285715,0.3375
Student900,F,0.1,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.7142857142857143,0.6375
Student901,M,0.5333333333333333,find practic exercis data scienc help,0.7142857142857143,0.75
Student902,F,0.13333333333333333,poor cours overal much meat introduct subject could given one hour lesson,1.0,0.875
Student903,M,0.8666666666666667,would like resourc self studi data scienc,0.14285714285714285,0.25
Student904,F,0.8,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.0,0.0875
Student905,F,0.9666666666666667,would like resourc self studi data scienc,0.5714285714285714,0.6
Student906,M,0.26666666666666666,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.14285714285714285,0.1375
Student907,F,0.8,much theori,0.0,0.0375
Student908,M,0.16666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.7857142857142857,0.7125
Student909,M,0.36666666666666664,need practic session,0.7142857142857143,0.6625
Student910,F,0.5333333333333333,find data scienc cours materi engag relev,0.9285714285714286,0.85
Student911,F,0.8333333333333334,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.07142857142857142,0.15
Student912,F,0.6666666666666666,need practic session,0.7857142857142857,0.8125
Student913,M,0.3,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.14285714285714285,0.15
Student914,F,0.03333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.5,0.4625
Student915,F,0.9,would like resourc self studi data scienc,0.5,0.5
Student916,M,0.0,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.07142857142857142,0.1875
Student917,M,0.4,data scienc assign challeng reward,1.0,0.9
Student918,F,0.6666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.35714285714285715,0.3625
Student919,M,0.6666666666666666,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.07142857142857142,0.1
Student920,F,0.0,much theori,0.8571428571428571,0.875
Student921,M,0.4,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.42857142857142855,0.4125
Student922,F,1.0,poor cours overal much meat introduct subject could given one hour lesson,0.8571428571428571,0.7625
Student923,F,0.9333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,1.0,0.975
Student924,F,0.7333333333333333,data scienc assign challeng reward,0.6428571428571429,0.6125
Student925,F,0.06666666666666667,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.7142857142857143,0.675
Student926,F,0.3333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.7142857142857143,0.7
Student927,M,0.9333333333333333,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.14285714285714285,0.15
Student928,F,0.7,need practic session,0.5,0.5
Student929,F,0.5,data scienc lab session provid valuabl hand experi,0.14285714285714285,0.125
Student930,F,0.5666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.6428571428571429,0.6125
Student931,F,0.9666666666666667,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.35714285714285715,0.3625
Student932,M,0.8,need practic session,0.0,0.1
Student933,F,0.03333333333333333,wish interact session data scienc cours,0.5,0.4875
Student934,F,0.5666666666666667,find practic exercis data scienc help,0.42857142857142855,0.4625
Student935,M,0.5333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.0,0.025
Student936,M,0.0,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.9285714285714286,0.9375
Student937,F,0.9,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.9285714285714286,0.875
Student938,F,0.1,great cours,0.42857142857142855,0.3875
Student939,M,0.7333333333333333,would like resourc self studi data scienc,0.7142857142857143,0.725
Student940,F,0.6333333333333333,enjoy lectur,0.2857142857142857,0.3125
Student941,F,0.6666666666666666,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.07142857142857142,0.1125
Student942,F,0.16666666666666666,find practic exercis data scienc help,0.0,0.1
Student943,M,0.6666666666666666,find data scienc cours materi engag relev,0.9285714285714286,0.8125
Student944,M,0.13333333333333333,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.07142857142857142,0.0875
Student945,F,0.9666666666666667,enjoy lectur,0.8571428571428571,0.7625
Student946,M,0.6333333333333333,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.35714285714285715,0.4125
Student947,M,0.9666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.07142857142857142,0.1875
Student948,M,0.26666666666666666,poor cours overal much meat introduct subject could given one hour lesson,0.8571428571428571,0.8125
Student949,F,0.6666666666666666,great cours,0.35714285714285715,0.4375
Student950,M,0.8,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.8571428571428571,0.8125
